classcode,species_definition,campus,method,survey_year,year,month,day,site,zone,transect,count,size,disease,depth,observer,notes,site_name_old
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,7,3,LOVERS_DC,OUTER,1,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,7,3,LOVERS_DC,OUTER,2,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,7,3,LOVERS_DC,INNER,2,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,7,3,LOVERS_DC,MID,2,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,7,3,LOVERS_DC,INNER,1,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,7,3,LOVERS_UC,INNER,2,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,7,3,LOVERS_UC,MID,2,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,7,3,LOVERS_UC,OUTER,1,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,7,3,LOVERS_UC,OUTER,2,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,7,3,LOVERS_UC,INNER,1,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,7,3,LOVERS_UC,MID,1,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,8,14,MALPASO,MID,1,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,8,14,MALPASO,OUTER,1,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,8,14,MALPASO,OUTER,2,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,8,14,MALPASO,MID,2,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,8,14,MALPASO,INNER,1,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,8,7,MONASTERY_DC,MID,1,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,8,7,MONASTERY_DC,MID,2,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,8,7,MONASTERY_DC,OUTER,2,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,8,7,MONASTERY_DC,INNER,1,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,7,18,MONASTERY_UC,OUTER,2,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,7,18,MONASTERY_UC,MID,2,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,7,18,MONASTERY_UC,MID,1,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,7,25,MONTANA_DE_ORO,OUTER,2,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,7,25,MONTANA_DE_ORO,INNER,2,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,7,25,MONTANA_DE_ORO,MID,2,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,7,25,MONTANA_DE_ORO,INNER,1,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,7,25,MONTANA_DE_ORO,MID,1,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,7,11,OTTER_PT_DC,INNER,1,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,7,11,OTTER_PT_DC,INNER,2,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,7,11,OTTER_PT_DC,MID,1,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,7,11,OTTER_PT_DC,MID,2,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,7,11,OTTER_PT_DC,OUTER,1,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,7,11,OTTER_PT_DC,OUTER,2,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,7,4,OTTER_PT_UC,INNER,1,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,7,4,OTTER_PT_UC,INNER,2,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,7,4,OTTER_PT_UC,MID,1,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,7,4,OTTER_PT_UC,MID,2,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,7,4,OTTER_PT_UC,OUTER,1,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,7,4,OTTER_PT_UC,OUTER,2,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,10,8,PALO_COLORADO,MID,1,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,10,8,PALO_COLORADO,MID,2,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,10,8,PALO_COLORADO,INNER,1,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,10,8,PALO_COLORADO,INNER,2,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,8,2,PESCADERO_DC,INNER,1,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,8,2,PESCADERO_DC,OUTER,1,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,8,2,PESCADERO_DC,MID,2,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,8,2,PESCADERO_DC,MID,1,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,8,8,PESCADERO_UC,INNER,1,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,8,8,PESCADERO_UC,INNER,2,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,7,10,PESCADERO_UC,OUTER,1,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,7,10,PESCADERO_UC,OUTER,2,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,7,10,PESCADERO_UC,MID,1,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,7,10,PESCADERO_UC,MID,2,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,7,12,PINOS,MID,2,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,7,12,PINOS,OUTER,1,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,7,17,PINOS,INNER,2,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,8,29,SOBERANES,OUTER,1,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,8,29,SOBERANES,OUTER,2,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,8,29,SOBERANES,MID,1,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,8,29,SOBERANES,INNER,1,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,8,29,SOBERANES,INNER,2,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,8,29,SOBERANES,MID,2,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,8,27,SOUTH_WRECK_DC,OUTER,2,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,8,27,SOUTH_WRECK_DC,MID,1,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,8,27,SOUTH_WRECK_DC,INNER,1,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,8,28,SOUTH_WRECK_UC,OUTER,1,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,8,28,SOUTH_WRECK_UC,OUTER,2,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,10,23,STEWARTS_POINT_MPA_1,OUTER,1,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,10,23,STEWARTS_POINT_MPA_1,OUTER,2,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,10,25,STEWARTS_POINT_MPA_1,INNER,1,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,10,25,STEWARTS_POINT_MPA_1,INNER,2,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,10,23,STEWARTS_POINT_MPA_1,MID,1,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,10,23,STEWARTS_POINT_MPA_1,MID,2,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,10,24,STEWARTS_POINT_MPA_2,OUTER,1,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,10,24,STEWARTS_POINT_MPA_2,OUTER,2,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,10,23,STEWARTS_POINT_MPA_2,MID,1,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,10,23,STEWARTS_POINT_MPA_2,MID,2,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,10,25,STEWARTS_POINT_MPA_2,INNER,2,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,10,25,STEWARTS_POINT_MPA_2,INNER,1,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,8,16,STILLWATER_DC,INNER,1,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,8,16,STILLWATER_DC,MID,1,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,8,16,STILLWATER_DC,MID,2,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,8,16,STILLWATER_DC,OUTER,1,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,8,16,STILLWATER_DC,INNER,2,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,8,5,STILLWATER_UC,OUTER,1,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,8,5,STILLWATER_UC,MID,1,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,8,5,STILLWATER_UC,MID,2,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,8,5,STILLWATER_UC,OUTER,2,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,8,5,STILLWATER_UC,INNER,1,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,8,5,STILLWATER_UC,INNER,2,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,7,24,TENERA,INNER,1,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,7,24,TENERA,INNER,2,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,8,24,TENERA,OUTER,1,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,8,24,TENERA,OUTER,2,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,8,25,TENERA,MID,2,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,8,24,TENERA,MID,1,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,8,24,TENERA,MID,2,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,8,25,TENERA,OUTER,1,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,8,25,TENERA,OUTER,2,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,8,15,WESTON_DC,OUTER,1,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,8,15,WESTON_DC,MID,2,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,8,15,WESTON_DC,INNER,1,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,8,15,WESTON_DC,MID,1,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,8,15,WESTON_DC,INNER,2,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,9,5,WESTON_UC,INNER,1,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,9,5,WESTON_UC,MID,1,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,9,5,WESTON_UC,OUTER,2,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,9,5,WESTON_UC,MID,2,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,9,5,WESTON_UC,INNER,2,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,9,5,WESTON_UC,OUTER,1,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,6,22,ANACAPA_LIGHTHOUSE_REEF_W,OUTER,1,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,6,10,ANACAPA_MIDDLE_ISLE_W,OUTER,2,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,7,1,ANACAPA_WEST_ISLE_W,OUTER,1,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,7,1,ANACAPA_WEST_ISLE_W,OUTER,2,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,8,5,ARROYO_QUEMADO_E,OUTER,2,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,8,5,ARROYO_QUEMADO_E,OUTER,1,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,7,28,ARROYO_QUEMADO_W,OUTER,1,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,7,28,ARROYO_QUEMADO_W,OUTER,2,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,7,15,HORSESHOE_REEF_E,INNER,1,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,7,15,HORSESHOE_REEF_E,INNER,2,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,7,15,HORSESHOE_REEF_W,INNER,1,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,7,15,HORSESHOE_REEF_W,INNER,2,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,7,15,HORSESHOE_REEF_W,MID,1,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,7,15,HORSESHOE_REEF_W,MID,2,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,7,15,HORSESHOE_REEF_W,OUTER,1,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,7,15,HORSESHOE_REEF_W,OUTER,2,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,8,7,NAPLES_CEN,OUTER,1,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,8,6,NAPLES_E,INNER,2,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,7,29,NAPLES_W,OUTER,1,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,8,13,SCI_COCHE_POINT_E,INNER,1,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,8,13,SCI_COCHE_POINT_E,INNER,2,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,7,24,SCI_COCHE_POINT_E,MID,1,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,8,13,SCI_COCHE_POINT_E,MID,2,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,8,13,SCI_COCHE_POINT_E,OUTER,1,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,8,13,SCI_COCHE_POINT_E,OUTER,2,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,7,24,SCI_COCHE_POINT_W,INNER,1,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,7,24,SCI_COCHE_POINT_W,INNER,2,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,7,24,SCI_COCHE_POINT_W,MID,1,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,7,24,SCI_COCHE_POINT_W,MID,2,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,7,24,SCI_COCHE_POINT_W,OUTER,2,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,7,24,SCI_COCHE_POINT_W,OUTER,1,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,8,11,SCI_FORNEY_E,MID,1,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,8,11,SCI_FORNEY_E,MID,2,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,9,1,SCI_FORNEY_E,INNER,1,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,9,1,SCI_FORNEY_E,INNER,2,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,9,1,SCI_FORNEY_E,OUTER,1,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,9,1,SCI_FORNEY_E,OUTER,2,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,8,11,SCI_FORNEY_W,OUTER,1,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,8,11,SCI_FORNEY_W,OUTER,2,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,9,1,SCI_FORNEY_W,MID,1,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,9,1,SCI_FORNEY_W,MID,2,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,9,20,SCI_FORNEY_W,INNER,2,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,11,2,SCI_GULL_ISLE_E,OUTER,2,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,9,4,SCI_HAZARDS_CEN,INNER,1,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,9,4,SCI_HAZARDS_CEN,INNER,2,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,9,4,SCI_HAZARDS_CEN,OUTER,2,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,9,4,SCI_HAZARDS_CEN,OUTER,1,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,9,4,SCI_HAZARDS_E,INNER,1,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,9,4,SCI_HAZARDS_E,INNER,2,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,9,4,SCI_HAZARDS_E,OUTER,2,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,9,4,SCI_HAZARDS_E,OUTER,1,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,9,10,SCI_HAZARDS_W,INNER,2,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,9,10,SCI_HAZARDS_W,INNER,1,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,9,10,SCI_HAZARDS_W,OUTER,1,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,9,10,SCI_HAZARDS_W,OUTER,2,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,9,4,SCI_PAINTED_CAVE_CEN,INNER,1,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,9,4,SCI_PAINTED_CAVE_CEN,INNER,2,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,9,4,SCI_PAINTED_CAVE_CEN,OUTER,1,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,9,4,SCI_PAINTED_CAVE_CEN,OUTER,2,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,9,20,SCI_PAINTED_CAVE_E,INNER,1,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,9,20,SCI_PAINTED_CAVE_E,INNER,2,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,9,20,SCI_PAINTED_CAVE_E,OUTER,1,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,9,20,SCI_PAINTED_CAVE_E,OUTER,2,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,9,4,SCI_PAINTED_CAVE_W,INNER,1,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,9,4,SCI_PAINTED_CAVE_W,INNER,2,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,9,4,SCI_PAINTED_CAVE_W,OUTER,1,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,9,4,SCI_PAINTED_CAVE_W,OUTER,2,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,6,11,SCI_PELICAN_CEN,INNER,1,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,6,11,SCI_PELICAN_CEN,INNER,2,0,0,,,,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,6,11,SCI_PELICAN_CEN,OUTER,1,0,0,,,,,
