classcode,species_definition,campus,method,survey_year,year,month,day,site,zone,transect,category,count,pct_cov,depth,observer,notes,site_name_old
HIREL,Vertical Relief: High,UCSC,SBTL_UPC_PISCO,2023,2023,7,21,SIREN,MID,2,RELIEF,6,20,9.1,ADELYNE WEDELL,,
HIREL,Vertical Relief: High,UCSC,SBTL_UPC_PISCO,2023,2023,7,21,SIREN,OUTER,1,RELIEF,2,6.7,13.7,ADELYNE WEDELL,,
MODREL,Vertical Relief: Moderate,UCSC,SBTL_UPC_PISCO,2023,2023,7,1,SIREN,INNER,2,RELIEF,2,6.9,4.6,LUKE MURRELL,,
MODREL,Vertical Relief: Moderate,UCSC,SBTL_UPC_PISCO,2023,2023,7,21,SIREN,MID,1,RELIEF,7,23.3,9.1,ADELYNE WEDELL,,
MODREL,Vertical Relief: Moderate,UCSC,SBTL_UPC_PISCO,2023,2023,7,21,SIREN,MID,2,RELIEF,5,16.7,9.1,ADELYNE WEDELL,,
MODREL,Vertical Relief: Moderate,UCSC,SBTL_UPC_PISCO,2023,2023,7,21,SIREN,OUTER,1,RELIEF,12,40,13.7,ADELYNE WEDELL,,
MODREL,Vertical Relief: Moderate,UCSC,SBTL_UPC_PISCO,2023,2023,7,21,SIREN,OUTER,2,RELIEF,7,23.3,13.7,ADELYNE WEDELL,,
SAND,Substrate: Sand,UCSC,SBTL_UPC_PISCO,2023,2023,7,1,SIREN,INNER,1,SUBSTRATE,1,3.3,4.6,LUKE MURRELL,,
SAND,Substrate: Sand,UCSC,SBTL_UPC_PISCO,2023,2023,7,21,SIREN,MID,1,SUBSTRATE,2,6.7,9.1,ADELYNE WEDELL,,
SAND,Substrate: Sand,UCSC,SBTL_UPC_PISCO,2023,2023,7,21,SIREN,MID,2,SUBSTRATE,5,16.7,9.1,ADELYNE WEDELL,,
SAND,Substrate: Sand,UCSC,SBTL_UPC_PISCO,2023,2023,7,21,SIREN,OUTER,1,SUBSTRATE,6,20,13.7,ADELYNE WEDELL,,
SAND,Substrate: Sand,UCSC,SBTL_UPC_PISCO,2023,2023,7,21,SIREN,OUTER,2,SUBSTRATE,5,16.7,13.7,ADELYNE WEDELL,,
SLTREL,Vertical Relief: Slight,UCSC,SBTL_UPC_PISCO,2023,2023,7,1,SIREN,INNER,1,RELIEF,30,100,4.6,LUKE MURRELL,,
SLTREL,Vertical Relief: Slight,UCSC,SBTL_UPC_PISCO,2023,2023,7,1,SIREN,INNER,2,RELIEF,27,93.1,4.6,LUKE MURRELL,ONLY 29 POINTS FOR RELIEF,
SLTREL,Vertical Relief: Slight,UCSC,SBTL_UPC_PISCO,2023,2023,7,21,SIREN,MID,1,RELIEF,20,66.7,9.1,ADELYNE WEDELL,,
SLTREL,Vertical Relief: Slight,UCSC,SBTL_UPC_PISCO,2023,2023,7,21,SIREN,MID,2,RELIEF,19,63.3,9.1,ADELYNE WEDELL,,
SLTREL,Vertical Relief: Slight,UCSC,SBTL_UPC_PISCO,2023,2023,7,21,SIREN,OUTER,1,RELIEF,16,53.3,13.7,ADELYNE WEDELL,,
SLTREL,Vertical Relief: Slight,UCSC,SBTL_UPC_PISCO,2023,2023,7,21,SIREN,OUTER,2,RELIEF,18,60,13.7,ADELYNE WEDELL,,
BEDRK,Substrate: Bedrock,UCSC,SBTL_UPC_PISCO,2023,2023,11,2,SOBERANES,INNER,1,SUBSTRATE,30,100,,RAE MANCUSO,,
BEDRK,Substrate: Bedrock,UCSC,SBTL_UPC_PISCO,2023,2023,11,2,SOBERANES,INNER,2,SUBSTRATE,30,100,5.2,RAE MANCUSO,,
BEDRK,Substrate: Bedrock,UCSC,SBTL_UPC_PISCO,2023,2023,11,2,SOBERANES,MID,1,SUBSTRATE,29,96.7,13.7,LUKE MURRELL,,
BEDRK,Substrate: Bedrock,UCSC,SBTL_UPC_PISCO,2023,2023,11,2,SOBERANES,MID,2,SUBSTRATE,30,96.8,13.7,LUKE MURRELL,,
BEDRK,Substrate: Bedrock,UCSC,SBTL_UPC_PISCO,2023,2023,11,2,SOBERANES,OUTER,1,SUBSTRATE,29,96.7,19.5,LUKE MURRELL,,
BEDRK,Substrate: Bedrock,UCSC,SBTL_UPC_PISCO,2023,2023,11,2,SOBERANES,OUTER,2,SUBSTRATE,30,100,19.8,LUKE MURRELL,,
BOULD,Substrate: Boulder,UCSC,SBTL_UPC_PISCO,2023,2023,11,2,SOBERANES,MID,1,SUBSTRATE,1,3.3,13.7,LUKE MURRELL,,
BOULD,Substrate: Boulder,UCSC,SBTL_UPC_PISCO,2023,2023,11,2,SOBERANES,MID,2,SUBSTRATE,1,3.2,13.7,LUKE MURRELL,,
BOULD,Substrate: Boulder,UCSC,SBTL_UPC_PISCO,2023,2023,11,2,SOBERANES,OUTER,1,SUBSTRATE,1,3.3,19.5,LUKE MURRELL,,
FLATREL,Vertical Relief: Flat,UCSC,SBTL_UPC_PISCO,2023,2023,11,2,SOBERANES,INNER,1,RELIEF,6,20,,RAE MANCUSO,,
FLATREL,Vertical Relief: Flat,UCSC,SBTL_UPC_PISCO,2023,2023,11,2,SOBERANES,INNER,2,RELIEF,16,53.3,5.2,RAE MANCUSO,,
HIREL,Vertical Relief: High,UCSC,SBTL_UPC_PISCO,2023,2023,11,2,SOBERANES,INNER,1,RELIEF,2,6.7,,RAE MANCUSO,,
HIREL,Vertical Relief: High,UCSC,SBTL_UPC_PISCO,2023,2023,11,2,SOBERANES,MID,1,RELIEF,12,40,13.7,LUKE MURRELL,,
HIREL,Vertical Relief: High,UCSC,SBTL_UPC_PISCO,2023,2023,11,2,SOBERANES,MID,2,RELIEF,6,20,13.7,LUKE MURRELL,,
HIREL,Vertical Relief: High,UCSC,SBTL_UPC_PISCO,2023,2023,11,2,SOBERANES,OUTER,1,RELIEF,14,46.7,19.5,LUKE MURRELL,,
HIREL,Vertical Relief: High,UCSC,SBTL_UPC_PISCO,2023,2023,11,2,SOBERANES,OUTER,2,RELIEF,16,53.3,19.8,LUKE MURRELL,,
MODREL,Vertical Relief: Moderate,UCSC,SBTL_UPC_PISCO,2023,2023,11,2,SOBERANES,INNER,1,RELIEF,3,10,,RAE MANCUSO,,
MODREL,Vertical Relief: Moderate,UCSC,SBTL_UPC_PISCO,2023,2023,11,2,SOBERANES,MID,1,RELIEF,13,43.3,13.7,LUKE MURRELL,,
MODREL,Vertical Relief: Moderate,UCSC,SBTL_UPC_PISCO,2023,2023,11,2,SOBERANES,MID,2,RELIEF,10,33.3,13.7,LUKE MURRELL,,
MODREL,Vertical Relief: Moderate,UCSC,SBTL_UPC_PISCO,2023,2023,11,2,SOBERANES,OUTER,1,RELIEF,15,50,19.5,LUKE MURRELL,,
MODREL,Vertical Relief: Moderate,UCSC,SBTL_UPC_PISCO,2023,2023,11,2,SOBERANES,OUTER,2,RELIEF,14,46.7,19.8,LUKE MURRELL,,
SLTREL,Vertical Relief: Slight,UCSC,SBTL_UPC_PISCO,2023,2023,11,2,SOBERANES,INNER,1,RELIEF,19,63.3,,RAE MANCUSO,,
SLTREL,Vertical Relief: Slight,UCSC,SBTL_UPC_PISCO,2023,2023,11,2,SOBERANES,INNER,2,RELIEF,14,46.7,5.2,RAE MANCUSO,,
SLTREL,Vertical Relief: Slight,UCSC,SBTL_UPC_PISCO,2023,2023,11,2,SOBERANES,MID,1,RELIEF,5,16.7,13.7,LUKE MURRELL,,
SLTREL,Vertical Relief: Slight,UCSC,SBTL_UPC_PISCO,2023,2023,11,2,SOBERANES,MID,2,RELIEF,14,46.7,13.7,LUKE MURRELL,,
SLTREL,Vertical Relief: Slight,UCSC,SBTL_UPC_PISCO,2023,2023,11,2,SOBERANES,OUTER,1,RELIEF,1,3.3,19.5,LUKE MURRELL,,
BEDRK,Substrate: Bedrock,UCSC,SBTL_UPC_PISCO,2023,2023,10,30,SOUTH_WRECK_DC,INNER,1,SUBSTRATE,29,96.7,,RAE MANCUSO,,
BEDRK,Substrate: Bedrock,UCSC,SBTL_UPC_PISCO,2023,2023,10,30,SOUTH_WRECK_DC,INNER,2,SUBSTRATE,14,46.7,,RAE MANCUSO,,
BEDRK,Substrate: Bedrock,UCSC,SBTL_UPC_PISCO,2023,2023,10,30,SOUTH_WRECK_DC,MID,1,SUBSTRATE,11,39.3,,RAE MANCUSO,28 POINTS SUBSTRATE,
BEDRK,Substrate: Bedrock,UCSC,SBTL_UPC_PISCO,2023,2023,10,30,SOUTH_WRECK_DC,MID,2,SUBSTRATE,20,66.7,12.2,RAE MANCUSO,,
BEDRK,Substrate: Bedrock,UCSC,SBTL_UPC_PISCO,2023,2023,10,30,SOUTH_WRECK_DC,OUTER,1,SUBSTRATE,12,41.4,18.3,RAE MANCUSO,,
BEDRK,Substrate: Bedrock,UCSC,SBTL_UPC_PISCO,2023,2023,10,30,SOUTH_WRECK_DC,OUTER,2,SUBSTRATE,21,70,18.6,RAE MANCUSO,,
BOULD,Substrate: Boulder,UCSC,SBTL_UPC_PISCO,2023,2023,10,30,SOUTH_WRECK_DC,INNER,2,SUBSTRATE,7,23.3,,RAE MANCUSO,,
BOULD,Substrate: Boulder,UCSC,SBTL_UPC_PISCO,2023,2023,10,30,SOUTH_WRECK_DC,MID,1,SUBSTRATE,10,35.7,,RAE MANCUSO,,
BOULD,Substrate: Boulder,UCSC,SBTL_UPC_PISCO,2023,2023,10,30,SOUTH_WRECK_DC,MID,2,SUBSTRATE,3,10,12.2,RAE MANCUSO,,
BOULD,Substrate: Boulder,UCSC,SBTL_UPC_PISCO,2023,2023,10,30,SOUTH_WRECK_DC,OUTER,1,SUBSTRATE,9,31,18.3,RAE MANCUSO,,
BOULD,Substrate: Boulder,UCSC,SBTL_UPC_PISCO,2023,2023,10,30,SOUTH_WRECK_DC,OUTER,2,SUBSTRATE,5,16.7,18.6,RAE MANCUSO,,
COB,Substrate: Cobble,UCSC,SBTL_UPC_PISCO,2023,2023,10,30,SOUTH_WRECK_DC,INNER,2,SUBSTRATE,2,6.7,,RAE MANCUSO,,
COB,Substrate: Cobble,UCSC,SBTL_UPC_PISCO,2023,2023,10,30,SOUTH_WRECK_DC,MID,1,SUBSTRATE,3,10.7,,RAE MANCUSO,,
COB,Substrate: Cobble,UCSC,SBTL_UPC_PISCO,2023,2023,10,30,SOUTH_WRECK_DC,MID,2,SUBSTRATE,2,6.7,12.2,RAE MANCUSO,,
COB,Substrate: Cobble,UCSC,SBTL_UPC_PISCO,2023,2023,10,30,SOUTH_WRECK_DC,OUTER,1,SUBSTRATE,1,3.4,18.3,RAE MANCUSO,,
COB,Substrate: Cobble,UCSC,SBTL_UPC_PISCO,2023,2023,10,30,SOUTH_WRECK_DC,OUTER,2,SUBSTRATE,3,10,18.6,RAE MANCUSO,,
FLATREL,Vertical Relief: Flat,UCSC,SBTL_UPC_PISCO,2023,2023,10,30,SOUTH_WRECK_DC,INNER,1,RELIEF,7,23.3,,RAE MANCUSO,,
FLATREL,Vertical Relief: Flat,UCSC,SBTL_UPC_PISCO,2023,2023,10,30,SOUTH_WRECK_DC,INNER,2,RELIEF,9,30,,RAE MANCUSO,,
FLATREL,Vertical Relief: Flat,UCSC,SBTL_UPC_PISCO,2023,2023,10,30,SOUTH_WRECK_DC,MID,1,RELIEF,13,46.4,,RAE MANCUSO,28 POINTS RELIEF,
FLATREL,Vertical Relief: Flat,UCSC,SBTL_UPC_PISCO,2023,2023,10,30,SOUTH_WRECK_DC,MID,2,RELIEF,19,63.3,12.2,RAE MANCUSO,,
FLATREL,Vertical Relief: Flat,UCSC,SBTL_UPC_PISCO,2023,2023,10,30,SOUTH_WRECK_DC,OUTER,1,RELIEF,10,34.5,18.3,RAE MANCUSO,,
FLATREL,Vertical Relief: Flat,UCSC,SBTL_UPC_PISCO,2023,2023,10,30,SOUTH_WRECK_DC,OUTER,2,RELIEF,8,26.7,18.6,RAE MANCUSO,,
MODREL,Vertical Relief: Moderate,UCSC,SBTL_UPC_PISCO,2023,2023,10,30,SOUTH_WRECK_DC,INNER,2,RELIEF,2,6.7,,RAE MANCUSO,,
MODREL,Vertical Relief: Moderate,UCSC,SBTL_UPC_PISCO,2023,2023,10,30,SOUTH_WRECK_DC,OUTER,1,RELIEF,3,10.3,18.3,RAE MANCUSO,,
MODREL,Vertical Relief: Moderate,UCSC,SBTL_UPC_PISCO,2023,2023,10,30,SOUTH_WRECK_DC,OUTER,2,RELIEF,4,13.3,18.6,RAE MANCUSO,,
SAND,Substrate: Sand,UCSC,SBTL_UPC_PISCO,2023,2023,10,30,SOUTH_WRECK_DC,INNER,1,SUBSTRATE,1,3.3,,RAE MANCUSO,,
SAND,Substrate: Sand,UCSC,SBTL_UPC_PISCO,2023,2023,10,30,SOUTH_WRECK_DC,INNER,2,SUBSTRATE,7,23.3,,RAE MANCUSO,,
SAND,Substrate: Sand,UCSC,SBTL_UPC_PISCO,2023,2023,10,30,SOUTH_WRECK_DC,MID,1,SUBSTRATE,4,14.3,,RAE MANCUSO,,
SAND,Substrate: Sand,UCSC,SBTL_UPC_PISCO,2023,2023,10,30,SOUTH_WRECK_DC,MID,2,SUBSTRATE,5,16.7,12.2,RAE MANCUSO,,
SAND,Substrate: Sand,UCSC,SBTL_UPC_PISCO,2023,2023,10,30,SOUTH_WRECK_DC,OUTER,1,SUBSTRATE,7,24.1,18.3,RAE MANCUSO,,
SAND,Substrate: Sand,UCSC,SBTL_UPC_PISCO,2023,2023,10,30,SOUTH_WRECK_DC,OUTER,2,SUBSTRATE,1,3.3,18.6,RAE MANCUSO,,
SLTREL,Vertical Relief: Slight,UCSC,SBTL_UPC_PISCO,2023,2023,10,30,SOUTH_WRECK_DC,INNER,1,RELIEF,23,76.7,,RAE MANCUSO,,
SLTREL,Vertical Relief: Slight,UCSC,SBTL_UPC_PISCO,2023,2023,10,30,SOUTH_WRECK_DC,INNER,2,RELIEF,19,63.3,,RAE MANCUSO,,
SLTREL,Vertical Relief: Slight,UCSC,SBTL_UPC_PISCO,2023,2023,10,30,SOUTH_WRECK_DC,MID,1,RELIEF,15,53.6,,RAE MANCUSO,,
SLTREL,Vertical Relief: Slight,UCSC,SBTL_UPC_PISCO,2023,2023,10,30,SOUTH_WRECK_DC,MID,2,RELIEF,11,36.7,12.2,RAE MANCUSO,,
SLTREL,Vertical Relief: Slight,UCSC,SBTL_UPC_PISCO,2023,2023,10,30,SOUTH_WRECK_DC,OUTER,1,RELIEF,16,55.2,18.3,RAE MANCUSO,,
SLTREL,Vertical Relief: Slight,UCSC,SBTL_UPC_PISCO,2023,2023,10,30,SOUTH_WRECK_DC,OUTER,2,RELIEF,18,60,18.6,RAE MANCUSO,,
BEDRK,Substrate: Bedrock,UCSC,SBTL_UPC_PISCO,2023,2023,8,10,SOUTH_WRECK_UC,INNER,1,SUBSTRATE,25,83.3,9.1,LUKE MURRELL,,
BEDRK,Substrate: Bedrock,UCSC,SBTL_UPC_PISCO,2023,2023,8,10,SOUTH_WRECK_UC,INNER,2,SUBSTRATE,27,90,8.8,DOMINIK FETT,,
BEDRK,Substrate: Bedrock,UCSC,SBTL_UPC_PISCO,2023,2023,8,10,SOUTH_WRECK_UC,MID,1,SUBSTRATE,22,73.3,13.7,LUKE MURRELL,,
BEDRK,Substrate: Bedrock,UCSC,SBTL_UPC_PISCO,2023,2023,8,10,SOUTH_WRECK_UC,MID,2,SUBSTRATE,25,83.3,13.7,LUKE MURRELL,,
BEDRK,Substrate: Bedrock,UCSC,SBTL_UPC_PISCO,2023,2023,8,10,SOUTH_WRECK_UC,OUTER,1,SUBSTRATE,20,66.7,20.7,LUKE MURRELL,,
BEDRK,Substrate: Bedrock,UCSC,SBTL_UPC_PISCO,2023,2023,8,10,SOUTH_WRECK_UC,OUTER,2,SUBSTRATE,29,96.7,20.7,LUKE MURRELL,,
BOULD,Substrate: Boulder,UCSC,SBTL_UPC_PISCO,2023,2023,8,10,SOUTH_WRECK_UC,INNER,2,SUBSTRATE,2,6.7,8.8,DOMINIK FETT,,
BOULD,Substrate: Boulder,UCSC,SBTL_UPC_PISCO,2023,2023,8,10,SOUTH_WRECK_UC,MID,1,SUBSTRATE,1,3.3,13.7,LUKE MURRELL,,
BOULD,Substrate: Boulder,UCSC,SBTL_UPC_PISCO,2023,2023,8,10,SOUTH_WRECK_UC,OUTER,1,SUBSTRATE,1,3.3,20.7,LUKE MURRELL,,
BOULD,Substrate: Boulder,UCSC,SBTL_UPC_PISCO,2023,2023,8,10,SOUTH_WRECK_UC,OUTER,2,SUBSTRATE,1,3.3,20.7,LUKE MURRELL,,
COB,Substrate: Cobble,UCSC,SBTL_UPC_PISCO,2023,2023,8,10,SOUTH_WRECK_UC,MID,1,SUBSTRATE,1,3.3,13.7,LUKE MURRELL,,
COB,Substrate: Cobble,UCSC,SBTL_UPC_PISCO,2023,2023,8,10,SOUTH_WRECK_UC,MID,2,SUBSTRATE,2,6.7,13.7,LUKE MURRELL,,
HIREL,Vertical Relief: High,UCSC,SBTL_UPC_PISCO,2023,2023,8,10,SOUTH_WRECK_UC,MID,1,RELIEF,2,6.7,13.7,LUKE MURRELL,,
HIREL,Vertical Relief: High,UCSC,SBTL_UPC_PISCO,2023,2023,8,10,SOUTH_WRECK_UC,OUTER,1,RELIEF,11,36.7,20.7,LUKE MURRELL,,
HIREL,Vertical Relief: High,UCSC,SBTL_UPC_PISCO,2023,2023,8,10,SOUTH_WRECK_UC,OUTER,2,RELIEF,7,22.6,20.7,LUKE MURRELL,,
MODREL,Vertical Relief: Moderate,UCSC,SBTL_UPC_PISCO,2023,2023,8,10,SOUTH_WRECK_UC,INNER,1,RELIEF,1,3.3,9.1,LUKE MURRELL,,
MODREL,Vertical Relief: Moderate,UCSC,SBTL_UPC_PISCO,2023,2023,8,10,SOUTH_WRECK_UC,MID,1,RELIEF,5,16.7,13.7,LUKE MURRELL,,
MODREL,Vertical Relief: Moderate,UCSC,SBTL_UPC_PISCO,2023,2023,8,10,SOUTH_WRECK_UC,MID,2,RELIEF,2,6.7,13.7,LUKE MURRELL,,
MODREL,Vertical Relief: Moderate,UCSC,SBTL_UPC_PISCO,2023,2023,8,10,SOUTH_WRECK_UC,OUTER,1,RELIEF,2,6.7,20.7,LUKE MURRELL,,
MODREL,Vertical Relief: Moderate,UCSC,SBTL_UPC_PISCO,2023,2023,8,10,SOUTH_WRECK_UC,OUTER,2,RELIEF,14,45.2,20.7,LUKE MURRELL,,
SAND,Substrate: Sand,UCSC,SBTL_UPC_PISCO,2023,2023,8,10,SOUTH_WRECK_UC,INNER,1,SUBSTRATE,5,16.7,9.1,LUKE MURRELL,,
SAND,Substrate: Sand,UCSC,SBTL_UPC_PISCO,2023,2023,8,10,SOUTH_WRECK_UC,INNER,2,SUBSTRATE,1,3.3,8.8,DOMINIK FETT,,
SAND,Substrate: Sand,UCSC,SBTL_UPC_PISCO,2023,2023,8,10,SOUTH_WRECK_UC,MID,1,SUBSTRATE,6,20,13.7,LUKE MURRELL,,
SAND,Substrate: Sand,UCSC,SBTL_UPC_PISCO,2023,2023,8,10,SOUTH_WRECK_UC,MID,2,SUBSTRATE,3,10,13.7,LUKE MURRELL,,
SAND,Substrate: Sand,UCSC,SBTL_UPC_PISCO,2023,2023,8,10,SOUTH_WRECK_UC,OUTER,1,SUBSTRATE,9,30,20.7,LUKE MURRELL,,
SLTREL,Vertical Relief: Slight,UCSC,SBTL_UPC_PISCO,2023,2023,8,10,SOUTH_WRECK_UC,INNER,1,RELIEF,29,96.7,9.1,LUKE MURRELL,,
SLTREL,Vertical Relief: Slight,UCSC,SBTL_UPC_PISCO,2023,2023,8,10,SOUTH_WRECK_UC,INNER,2,RELIEF,30,100,8.8,DOMINIK FETT,,
SLTREL,Vertical Relief: Slight,UCSC,SBTL_UPC_PISCO,2023,2023,8,10,SOUTH_WRECK_UC,MID,1,RELIEF,23,76.7,13.7,LUKE MURRELL,,
SLTREL,Vertical Relief: Slight,UCSC,SBTL_UPC_PISCO,2023,2023,8,10,SOUTH_WRECK_UC,MID,2,RELIEF,28,93.3,13.7,LUKE MURRELL,,
SLTREL,Vertical Relief: Slight,UCSC,SBTL_UPC_PISCO,2023,2023,8,10,SOUTH_WRECK_UC,OUTER,1,RELIEF,17,56.7,20.7,LUKE MURRELL,,
SLTREL,Vertical Relief: Slight,UCSC,SBTL_UPC_PISCO,2023,2023,8,10,SOUTH_WRECK_UC,OUTER,2,RELIEF,10,32.3,20.7,LUKE MURRELL,,
BEDRK,Substrate: Bedrock,UCSC,SBTL_UPC_PISCO,2023,2023,9,18,STILLWATER_DC,MID,1,SUBSTRATE,25,83.3,,RAE MANCUSO,,
BEDRK,Substrate: Bedrock,UCSC,SBTL_UPC_PISCO,2023,2023,9,18,STILLWATER_DC,MID,2,SUBSTRATE,28,93.3,,RAE MANCUSO,,
BEDRK,Substrate: Bedrock,UCSC,SBTL_UPC_PISCO,2023,2023,9,18,STILLWATER_DC,OUTER,1,SUBSTRATE,18,62.1,18,RAE MANCUSO,,
BEDRK,Substrate: Bedrock,UCSC,SBTL_UPC_PISCO,2023,2023,9,18,STILLWATER_DC,OUTER,2,SUBSTRATE,25,83.3,18,RAE MANCUSO,,
BEDRK,Substrate: Bedrock,UCSC,SBTL_UPC_PISCO,2023,2023,10,24,STILLWATER_DC,INNER,1,SUBSTRATE,25,83.3,,LUKE MURRELL,NO DEPTH RECORDED,
BEDRK,Substrate: Bedrock,UCSC,SBTL_UPC_PISCO,2023,2023,10,24,STILLWATER_DC,INNER,2,SUBSTRATE,21,70,,LUKE MURRELL,NO DEPTH RECORDED,
BOULD,Substrate: Boulder,UCSC,SBTL_UPC_PISCO,2023,2023,9,18,STILLWATER_DC,MID,2,SUBSTRATE,2,6.7,,RAE MANCUSO,,
BOULD,Substrate: Boulder,UCSC,SBTL_UPC_PISCO,2023,2023,9,18,STILLWATER_DC,OUTER,1,SUBSTRATE,1,3.4,18,RAE MANCUSO,,
BOULD,Substrate: Boulder,UCSC,SBTL_UPC_PISCO,2023,2023,10,24,STILLWATER_DC,INNER,1,SUBSTRATE,5,16.7,,LUKE MURRELL,,
BOULD,Substrate: Boulder,UCSC,SBTL_UPC_PISCO,2023,2023,10,24,STILLWATER_DC,INNER,2,SUBSTRATE,2,6.7,,LUKE MURRELL,,
COB,Substrate: Cobble,UCSC,SBTL_UPC_PISCO,2023,2023,9,18,STILLWATER_DC,MID,1,SUBSTRATE,5,16.7,,RAE MANCUSO,,
COB,Substrate: Cobble,UCSC,SBTL_UPC_PISCO,2023,2023,10,24,STILLWATER_DC,INNER,2,SUBSTRATE,7,23.3,,LUKE MURRELL,,
FLATREL,Vertical Relief: Flat,UCSC,SBTL_UPC_PISCO,2023,2023,9,18,STILLWATER_DC,MID,1,RELIEF,3,10,,RAE MANCUSO,,
FLATREL,Vertical Relief: Flat,UCSC,SBTL_UPC_PISCO,2023,2023,9,18,STILLWATER_DC,MID,2,RELIEF,1,3.3,,RAE MANCUSO,,
FLATREL,Vertical Relief: Flat,UCSC,SBTL_UPC_PISCO,2023,2023,9,18,STILLWATER_DC,OUTER,1,RELIEF,16,55.2,18,RAE MANCUSO,,
FLATREL,Vertical Relief: Flat,UCSC,SBTL_UPC_PISCO,2023,2023,9,18,STILLWATER_DC,OUTER,2,RELIEF,2,6.7,18,RAE MANCUSO,,
HIREL,Vertical Relief: High,UCSC,SBTL_UPC_PISCO,2023,2023,9,18,STILLWATER_DC,MID,1,RELIEF,8,26.7,,RAE MANCUSO,,
HIREL,Vertical Relief: High,UCSC,SBTL_UPC_PISCO,2023,2023,9,18,STILLWATER_DC,MID,2,RELIEF,6,20,,RAE MANCUSO,,
HIREL,Vertical Relief: High,UCSC,SBTL_UPC_PISCO,2023,2023,10,24,STILLWATER_DC,INNER,1,RELIEF,9,30,,LUKE MURRELL,,
HIREL,Vertical Relief: High,UCSC,SBTL_UPC_PISCO,2023,2023,10,24,STILLWATER_DC,INNER,2,RELIEF,20,66.7,,LUKE MURRELL,,
MODREL,Vertical Relief: Moderate,UCSC,SBTL_UPC_PISCO,2023,2023,9,18,STILLWATER_DC,MID,1,RELIEF,6,20,,RAE MANCUSO,,
MODREL,Vertical Relief: Moderate,UCSC,SBTL_UPC_PISCO,2023,2023,9,18,STILLWATER_DC,MID,2,RELIEF,5,16.7,,RAE MANCUSO,,
MODREL,Vertical Relief: Moderate,UCSC,SBTL_UPC_PISCO,2023,2023,9,18,STILLWATER_DC,OUTER,1,RELIEF,4,13.8,18,RAE MANCUSO,,
MODREL,Vertical Relief: Moderate,UCSC,SBTL_UPC_PISCO,2023,2023,9,18,STILLWATER_DC,OUTER,2,RELIEF,1,3.3,18,RAE MANCUSO,,
MODREL,Vertical Relief: Moderate,UCSC,SBTL_UPC_PISCO,2023,2023,10,24,STILLWATER_DC,INNER,1,RELIEF,4,13.3,,LUKE MURRELL,,
MODREL,Vertical Relief: Moderate,UCSC,SBTL_UPC_PISCO,2023,2023,10,24,STILLWATER_DC,INNER,2,RELIEF,5,16.7,,LUKE MURRELL,,
SAND,Substrate: Sand,UCSC,SBTL_UPC_PISCO,2023,2023,9,18,STILLWATER_DC,OUTER,1,SUBSTRATE,10,34.5,18,RAE MANCUSO,,
SAND,Substrate: Sand,UCSC,SBTL_UPC_PISCO,2023,2023,9,18,STILLWATER_DC,OUTER,2,SUBSTRATE,5,16.7,18,RAE MANCUSO,,
SLTREL,Vertical Relief: Slight,UCSC,SBTL_UPC_PISCO,2023,2023,9,18,STILLWATER_DC,MID,1,RELIEF,13,43.3,,RAE MANCUSO,,
SLTREL,Vertical Relief: Slight,UCSC,SBTL_UPC_PISCO,2023,2023,9,18,STILLWATER_DC,MID,2,RELIEF,18,60,,RAE MANCUSO,,
SLTREL,Vertical Relief: Slight,UCSC,SBTL_UPC_PISCO,2023,2023,9,18,STILLWATER_DC,OUTER,1,RELIEF,9,31,18,RAE MANCUSO,,
SLTREL,Vertical Relief: Slight,UCSC,SBTL_UPC_PISCO,2023,2023,9,18,STILLWATER_DC,OUTER,2,RELIEF,27,90,18,RAE MANCUSO,,
SLTREL,Vertical Relief: Slight,UCSC,SBTL_UPC_PISCO,2023,2023,10,24,STILLWATER_DC,INNER,1,RELIEF,17,56.7,,LUKE MURRELL,,
SLTREL,Vertical Relief: Slight,UCSC,SBTL_UPC_PISCO,2023,2023,10,24,STILLWATER_DC,INNER,2,RELIEF,5,16.7,,LUKE MURRELL,,
BEDRK,Substrate: Bedrock,UCSC,SBTL_UPC_PISCO,2023,2023,9,17,STILLWATER_UC,INNER,1,SUBSTRATE,27,90,6.1,ELI LEWIS,,
BEDRK,Substrate: Bedrock,UCSC,SBTL_UPC_PISCO,2023,2023,9,17,STILLWATER_UC,INNER,2,SUBSTRATE,27,90,5.5,ELI LEWIS,,
BEDRK,Substrate: Bedrock,UCSC,SBTL_UPC_PISCO,2023,2023,9,17,STILLWATER_UC,MID,1,SUBSTRATE,23,76.7,13.7,ELI LEWIS,,
BEDRK,Substrate: Bedrock,UCSC,SBTL_UPC_PISCO,2023,2023,9,17,STILLWATER_UC,MID,2,SUBSTRATE,25,83.3,12.5,ELI LEWIS,,
BEDRK,Substrate: Bedrock,UCSC,SBTL_UPC_PISCO,2023,2023,9,17,STILLWATER_UC,OUTER,1,SUBSTRATE,28,87.5,20.1,ELI LEWIS,,
BEDRK,Substrate: Bedrock,UCSC,SBTL_UPC_PISCO,2023,2023,9,17,STILLWATER_UC,OUTER,2,SUBSTRATE,30,100,,ELI LEWIS,,
BOULD,Substrate: Boulder,UCSC,SBTL_UPC_PISCO,2023,2023,9,17,STILLWATER_UC,INNER,1,SUBSTRATE,2,6.7,6.1,ELI LEWIS,,
BOULD,Substrate: Boulder,UCSC,SBTL_UPC_PISCO,2023,2023,9,17,STILLWATER_UC,INNER,2,SUBSTRATE,1,3.3,5.5,ELI LEWIS,,
